id,newsletter_number,issue_date,theme,subtheme,title,description,link,new_theme,domain,organisation,title_length,description_length,title_word_count,description_word_count,text,text_length_chars,text_length_words
128debe5-4f89-4961-9d11-53e54ce58338,84,19 September 2025,Four Nations,,Scottish Government - Easing teaching workload,Work is underway with councils and teaching unions to create a plan to reduce class contact time for teachers.,https://www.gov.scot/news/easing-teaching-workload,political_context_and_organisations,www.gov.scot,scottish_government,46,110,6,19,Scottish Government - Easing teaching workload Work is underway with councils and teaching unions to create a plan to reduce class contact time for teachers.,157,25
0e874be0-5ad7-4c12-b8d7-272a17705bd0,84,19 September 2025,Research – Practice – Policy,,Institute of Economic Development and AtkinsRéalis report - How universities can help drive local and regional economies,This report puts universities at the centre of the debate on how to generate growth in local and regional economies with national impact.,https://www.atkinsrealis.com/~/media/Files/A/atkinsrealis/download-centre/en/report/ied-report-how-universities-can-help-drive-local-and-regional-economies.pdf,political_context_and_organisations,www.atkinsrealis.com,atkins_realis,120,137,17,23,Institute of Economic Development and AtkinsRéalis report - How universities can help drive local and regional economies This report puts universities at the centre of the debate on how to generate growth in local and regional economies with national impact.,258,40
d0cb5276-e723-47c7-a72b-2ea7e44180ac,84,19 September 2025,What matters in education?,,Education Select Committee - Solving the SEND crisis: report calls for culture shift and funding to make mainstream education genuinely inclusive,"SEND must become an intrinsic part of the mainstream education system, rather than an addition to it, the Committee's report says, after its inquiry witnessed examples of good practice in English schools and abroad.",https://committees.parliament.uk/committee/203/education-committee/news/209313/solving-the-send-crisis-report-calls-for-culture-shift-and-funding-to-make-mainstream-education-genuinely-inclusive,political_context_and_organisations,committees.parliament.uk,uk_parliament,145,215,21,34,"Education Select Committee - Solving the SEND crisis: report calls for culture shift and funding to make mainstream education genuinely inclusive SEND must become an intrinsic part of the mainstream education system, rather than an addition to it, the Committee's report says, after its inquiry witnessed examples of good practice in English schools and abroad.",361,55
f50ef753-b0fa-4888-8052-3246a9d27d34,84,19 September 2025,What matters in education?,,IPPR have launched a new Inclusion Taskforce,"Dedicated to fixing England's failing special educational needs and disabilities (SEND) system, it will be chaired by Geoff Barton, former general secretary of the Association of School and College Leaders.",https://www.ippr.org/the-ippr-inclusion-taskforce,political_context_and_organisations,www.ippr.org,ippr,44,206,7,30,"IPPR have launched a new Inclusion Taskforce Dedicated to fixing England's failing special educational needs and disabilities (SEND) system, it will be chaired by Geoff Barton, former general secretary of the Association of School and College Leaders.",251,37
d3264f17-b2e0-4e46-8441-c898020d161f,84,19 September 2025,What matters in education?,,EPI report - Examining post-pandemic absences in England,The report uses the latest school census data to explore whether absence has declined or continued to rise for some groups. Finds absence gaps are narrowing for disadvantaged pupils but are widening for those with SEND; and increasing amongst the very youngest.,https://epi.org.uk/publications-and-research/examining-post-pandemic-absences-in-england-5,political_context_and_organisations,epi.org.uk,epi,56,261,8,42,EPI report - Examining post-pandemic absences in England The report uses the latest school census data to explore whether absence has declined or continued to rise for some groups. Finds absence gaps are narrowing for disadvantaged pupils but are widening for those with SEND; and increasing amongst the very youngest.,318,50
5d81cc98-c020-4c63-84d2-d1f47a399ff7,84,19 September 2025,What matters in education?,,Nesta - Where should the new best start family hubs be located to improve outcomes in the early years?,"Lizzie Ingram, Sarah Cattan, Seth Caldwell and Cara Sanquest The report recommends that as part of the national rollout of best start family hubs, the government uses data on access to family hubs, free school meals, inequality, and deprivation at a neighbourhood level to decide on the strategic placement of hubs.",https://www.nesta.org.uk/data-visualisation-and-interactive/where-should-the-new-best-start-family-hubs-be-located-to-improve-outcomes-in-the-early-years,political_context_and_organisations,www.nesta.org.uk,nesta,102,315,19,51,"Nesta - Where should the new best start family hubs be located to improve outcomes in the early years? Lizzie Ingram, Sarah Cattan, Seth Caldwell and Cara Sanquest The report recommends that as part of the national rollout of best start family hubs, the government uses data on access to family hubs, free school meals, inequality, and deprivation at a neighbourhood level to decide on the strategic placement of hubs.",418,70
e1117506-e2bf-4f11-bffe-d6bfe0217e95,85,26 September 2025,Updates from the Programme,,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"8 October 5.30pm – 7pm (Online) The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen, Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education)",https://www.ucl.ac.uk/education-research-programme/events/2025/oct/addressing-key-issues-teacher-recruitment-and-retention-findings-two-erp-projects,project_updates,www.ucl.ac.uk,ucl,90,614,13,91,"Addressing key issues in teacher recruitment and retention: findings from two ERP projects 8 October 5.30pm – 7pm (Online) The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen, Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education)",705,104
6565f90b-d3b0-408b-b09f-8222b456ac6a,85,26 September 2025,"Teacher recruitment, retention & development",,BERJ article - Retention among newly qualified second-year teachers: The reception–integration model,"Rinat Arviv Elyashiv, Ainat Guberman, Gal Ben-Yehudah Drawing on organisational socialisation theory, the study seeks to explore the mechanisms that foster retention among second-year teachers.",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70030?campaign=wolearlyview,teacher_rrd,bera-journals.onlinelibrary.wiley.com,bera_journals,100,193,12,25,"BERJ article - Retention among newly qualified second-year teachers: The reception–integration model Rinat Arviv Elyashiv, Ainat Guberman, Gal Ben-Yehudah Drawing on organisational socialisation theory, the study seeks to explore the mechanisms that foster retention among second-year teachers.",294,37
48e2f9cb-7c7b-49b3-aa39-77d46d576f11,85,26 September 2025,"Teacher recruitment, retention & development",,DoE NI - announces bursaries to tackle teacher shortages at post-primary,"Education Minister Paul Givan has announced a new Initial Teacher Education (ITE) Bursary Scheme, aimed at tackling teacher shortages in critical post-primary subjects across Northern Ireland.",https://www.education-ni.gov.uk/news/givan-announces-bursaries-tackle-teacher-shortages-post-primary,teacher_rrd,www.education-ni.gov.uk,ni_government,72,192,11,26,"DoE NI - announces bursaries to tackle teacher shortages at post-primary Education Minister Paul Givan has announced a new Initial Teacher Education (ITE) Bursary Scheme, aimed at tackling teacher shortages in critical post-primary subjects across Northern Ireland.",265,37
b74ef0bf-0438-4d4d-a48d-906a4b22255b,85,26 September 2025,EdTech,,Becky Allen's Substack - Can AI Help With Formative Assessment?,"Becky Allen discusses local knowledge graphs, Pedagogical Content Knowledge (PCK), and fast misconception spotting with AI.",https://profbeckyallen.substack.com/p/can-ai-help-with-formative-assessment,digital_ed,profbeckyallen.substack.com,becky_allen_substack,63,123,10,16,"Becky Allen's Substack - Can AI Help With Formative Assessment? Becky Allen discusses local knowledge graphs, Pedagogical Content Knowledge (PCK), and fast misconception spotting with AI.",187,26
252e30b0-1e6d-4801-a160-8ee14dac0958,85,26 September 2025,EdTech,,LSE event - World Children's Day: digital futures for children – children's rights under pressure in the digital environment,"Panel discussion of new in-depth research findings by the Digital Futures for Children centre, which tracked the recognition, uptake, and implementation of children's rights in an increasingly connected world. Drawing from UN treaty monitoring, national policies, regional frameworks, and civil society advocacy, the panel will consider how international law influences policy and practice, recognising progress, obstacles, and pathways for change. 20 November 6pm – 8pm (Online and in-person) You can see the full list of research projects the LSE 'Digital Futures for Children', centre is working on here .",https://www.lse.ac.uk/events/digital-futures-for-children,digital_ed,www.lse.ac.uk,london_school_of_economics,124,608,19,89,"LSE event - World Children's Day: digital futures for children – children's rights under pressure in the digital environment Panel discussion of new in-depth research findings by the Digital Futures for Children centre, which tracked the recognition, uptake, and implementation of children's rights in an increasingly connected world. Drawing from UN treaty monitoring, national policies, regional frameworks, and civil society advocacy, the panel will consider how international law influences policy and practice, recognising progress, obstacles, and pathways for change. 20 November 6pm – 8pm (Online and in-person) You can see the full list of research projects the LSE 'Digital Futures for Children', centre is working on here .",733,108
a0714830-daba-478a-9f39-d4384c89e3c7,85,26 September 2025,Political environment and key organisations,,The Confederation of School Trusts,Publishes its National Survey of Trust leaders and highlights their priorities for the coming year 2025/26.,https://cstuk.org.uk/resources/national-school-trust-report-2025?mptk=1d67b91530db8105732889def0e63e55d1f67375c97b09a4f378871cc3ad746cc4865ea2771ce0101626fd2818bc25ee_883691d47a0701f6af7f3ff91ff02111,political_context_and_organisations,cstuk.org.uk,charities_supporting_teachers_uk,34,107,5,16,The Confederation of School Trusts Publishes its National Survey of Trust leaders and highlights their priorities for the coming year 2025/26.,142,21
c7bc0e41-3e5d-4d81-93b2-cabe668029db,85,26 September 2025,Political environment and key organisations,,UCL publication - A Mission-Oriented Approach to School Meals,"Authors Mariana Mazzucato and Sarah Doyle argue that school meals should be viewed as an investment, not a cost. The report details the Scottish government's approach to FSM as one of their case studies.",https://www.ucl.ac.uk/bartlett/publications/2025/sep/mission-oriented-approach-school-meals,political_context_and_organisations,www.ucl.ac.uk,ucl,61,203,9,34,"UCL publication - A Mission-Oriented Approach to School Meals Authors Mariana Mazzucato and Sarah Doyle argue that school meals should be viewed as an investment, not a cost. The report details the Scottish government's approach to FSM as one of their case studies.",265,43
77b98623-5bad-47bb-a566-eb42d607b9cc,85,26 September 2025,Political environment and key organisations,,DfE - Language programmes evaluation: interim report,Interim findings from an evaluation of the delivery of 4 programmes that support language provision in schools in England.,https://www.gov.uk/government/publications/language-programmes-evaluation-interim-report,political_context_and_organisations,www.gov.uk,uk_government,52,122,7,19,DfE - Language programmes evaluation: interim report Interim findings from an evaluation of the delivery of 4 programmes that support language provision in schools in England.,175,26
4ff48649-530b-4fdd-8a0e-7547590e5084,85,26 September 2025,Four Nations,,"Scottish Government - Eradicating child poverty ""a truly national mission""","First Minister John Swinney has described his priority of eradicating child poverty in Scotland as ""a truly national mission"" and our ""moral imperative""",https://www.gov.scot/news/eradicating-child-poverty-a-truly-national-mission,political_context_and_organisations,www.gov.scot,scottish_government,74,152,10,23,"Scottish Government - Eradicating child poverty ""a truly national mission"" First Minister John Swinney has described his priority of eradicating child poverty in Scotland as ""a truly national mission"" and our ""moral imperative""",227,33
e11c8a3a-e7d8-4156-a101-53eef05e2c14,85,26 September 2025,Four Nations,,DoE NI - Consultation on The Future of CCEA Qualifications,"The DfE NI is seeking views on proposals on the future of CCEA GCSEs, AS levels and A Levels with a focus on reducing the burden of assessment and enhancing the depth of student learning. Deadline: 13 November 2025",https://www.education-ni.gov.uk/consultations/consultation-future-ccea-qualifications,political_context_and_organisations,www.education-ni.gov.uk,ni_government,58,214,10,39,"DoE NI - Consultation on The Future of CCEA Qualifications The DfE NI is seeking views on proposals on the future of CCEA GCSEs, AS levels and A Levels with a focus on reducing the burden of assessment and enhancing the depth of student learning. Deadline: 13 November 2025",273,49
29a9dd43-5be0-4d36-8337-0988fd47702c,85,26 September 2025,Research – Practice – Policy,,LPIPs - Placecast Podcast –Connecting Knowledge to Impact in the North East,"In this episode of the Placecast podcast, Nicola Headlam speaks with Liz Shutt, Programme Director at Insights North East (INE), about the evolving landscape of place-based policy innovation and the role of universities in shaping more responsive, inclusive, and impactful policymaking.",https://blog.bham.ac.uk/lpip/2025/09/04/placecast-podcast-episode-six-connecting-knowledge-to-impact-in-the-north-east,political_context_and_organisations,blog.bham.ac.uk,university_of_birmingham,75,286,12,41,"LPIPs - Placecast Podcast –Connecting Knowledge to Impact in the North East In this episode of the Placecast podcast, Nicola Headlam speaks with Liz Shutt, Programme Director at Insights North East (INE), about the evolving landscape of place-based policy innovation and the role of universities in shaping more responsive, inclusive, and impactful policymaking.",362,53
82f0564f-b59e-46fa-acc9-8d09c131ce28,85,26 September 2025,What matters in education?,,SchoolsWeek - Schools white paper will set 'expectations' on parent engagement',"The expectations will cover how schools will ""deliver a universal offer for all parents"", Phillipson said. ""Things like how and when they'll be in touch, how and when they'll share data, support with home learning, involvement in school life.",https://schoolsweek.co.uk/schools-white-paper-will-set-expectations-on-parent-engagement,political_context_and_organisations,schoolsweek.co.uk,schools_week,79,242,11,39,"SchoolsWeek - Schools white paper will set 'expectations' on parent engagement' The expectations will cover how schools will ""deliver a universal offer for all parents"", Phillipson said. ""Things like how and when they'll be in touch, how and when they'll share data, support with home learning, involvement in school life.",322,50
29834f97-7e1f-4173-9564-12cc8eaad20b,85,26 September 2025,What matters in education?,,"EPI analysis - So Long, London – An analysis of London primary pupil movements","The Education Policy Institute (EPI) publishes new analysis examining national and regional primary school enrolment trends over the past five years, highlighting steep declines in the primary pupil population in London.",https://epi.org.uk/publications-and-research/so-long-london-an-analysis-of-london-primary-pupil-movements,political_context_and_organisations,epi.org.uk,epi,78,220,14,31,"EPI analysis - So Long, London – An analysis of London primary pupil movements The Education Policy Institute (EPI) publishes new analysis examining national and regional primary school enrolment trends over the past five years, highlighting steep declines in the primary pupil population in London.",299,45
11f50bae-a7d1-42a1-8fc2-cc75f528d9e3,85,26 September 2025,What matters in education?,,iNews - 'There isn't enough money': Why ministers' SEND reforms are heading for failure,Council official overseeing the local strategy that inspired Bridget Phillipson's plans says 'enormous' extra investment is needed for a successful national rollout,https://inews.co.uk/news/education/money-ministers-send-reforms-failure-3936874?srsltid=AfmBOoqowk13dPuS7hEZCl3e5gOfpNe1cxofDGkZspAGRa8SjtCl_q4t,political_context_and_organisations,inews.co.uk,inews,87,164,14,22,iNews - 'There isn't enough money': Why ministers' SEND reforms are heading for failure Council official overseeing the local strategy that inspired Bridget Phillipson's plans says 'enormous' extra investment is needed for a successful national rollout,252,36
a8c522af-d55f-43a5-a907-e21d12923e90,85,26 September 2025,What matters in education?,,BERJ article- Food banks in schools in England,"William Baker, George Leckie, Cathryn Knight The article highlights the need for debate about the extent of child food insecurity in England and the development of effective policymaking with regard to food aid in schools.",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70024?campaign=wolearlyview,political_context_and_organisations,bera-journals.onlinelibrary.wiley.com,bera_journals,46,222,8,35,"BERJ article- Food banks in schools in England William Baker, George Leckie, Cathryn Knight The article highlights the need for debate about the extent of child food insecurity in England and the development of effective policymaking with regard to food aid in schools.",269,43
04d84abf-3e45-4d42-a249-232136441c38,86,3 October 2025,Updates from the Programme,,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"8 October 5.30pm – 7pm (Online) The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen, Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education) Book now",https://www.ucl.ac.uk/education-research-programme/events/2025/oct/addressing-key-issues-teacher-recruitment-and-retention-findings-two-erp-projects,project_updates,www.ucl.ac.uk,ucl,90,623,13,93,"Addressing key issues in teacher recruitment and retention: findings from two ERP projects 8 October 5.30pm – 7pm (Online) The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen, Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education) Book now",714,106
0d6eda8b-d21e-4e56-bd30-d51f12de503a,86,3 October 2025,Updates from the Programme,,Technology and Classroom Practice: what needs to change,"12 November 2025, 5:30pm–7:00 pm (Online) In the next instalment of What matters in education? John Gordon, David Lundie and Rebecca Eynon will discuss findings from their ERP projects about technology's place in the secondary school classroom. They will look at why current practice needs to change and how that could happen. Together with Dr Sangeet Bhullar, Executive Director of WISE KIDS and Martin Oliver, UCL Institute of Education, they will reflect on the dilemmas teachers face in using technology to enhance rather than diminish pedagogic practice at a time of escalating social inequalities. Book now",https://www.ucl.ac.uk/education-research-programme/events/2025/nov/technology-and-classroom-practice-what-needs-change,project_updates,www.ucl.ac.uk,ucl,55,612,8,96,"Technology and Classroom Practice: what needs to change 12 November 2025, 5:30pm–7:00 pm (Online) In the next instalment of What matters in education? John Gordon, David Lundie and Rebecca Eynon will discuss findings from their ERP projects about technology's place in the secondary school classroom. They will look at why current practice needs to change and how that could happen. Together with Dr Sangeet Bhullar, Executive Director of WISE KIDS and Martin Oliver, UCL Institute of Education, they will reflect on the dilemmas teachers face in using technology to enhance rather than diminish pedagogic practice at a time of escalating social inequalities. Book now",668,104
008e8bc0-108c-4348-ba9a-958d3048f47c,86,3 October 2025,"Teacher recruitment, retention & development",,SchoolsWeek - 5 key findings from Ofsted's teacher training review,"Monitoring visits have revealed 'inconsistent' mentoring experiences, a changing profile of applicants, and SEND training challenges.",https://schoolsweek.co.uk/revealed-5-key-findings-from-ofsted-teacher-training-review,teacher_rrd,schoolsweek.co.uk,schools_week,66,133,10,16,"SchoolsWeek - 5 key findings from Ofsted's teacher training review Monitoring visits have revealed 'inconsistent' mentoring experiences, a changing profile of applicants, and SEND training challenges.",200,26
1c540cb6-0f39-49e7-b1c7-cb4f54cc6904,86,3 October 2025,EdTech,,OECD - The impact of digital technologies on students' learning,"Results from a literature review. The evidence shows that access to technology alone does not guarantee educational gain. Rather, successful digitalisation also requires pedagogical, not solely technical, solutions.",https://www.oecd.org/en/publications/the-impact-of-digital-technologies-on-students-learning_9997e7b3-en.html?adestraproject=OECD+Education+and+Skills+Newsletter,digital_ed,www.oecd.org,oecd,63,215,10,28,"OECD - The impact of digital technologies on students' learning Results from a literature review. The evidence shows that access to technology alone does not guarantee educational gain. Rather, successful digitalisation also requires pedagogical, not solely technical, solutions.",279,38
bfdf31a4-daed-4532-a77a-0bf32042ca0a,86,3 October 2025,EdTech,,"UWE - Smartphone use hitting struggling pupils hardest, major study finds",The toplines are: Most comprehensive study of its type on smartphone use among young people; Parents underestimate the types of harmful content their children are accessing; Teachers and parents broadly support stricter school policy on smartphone use.,https://www.uwe.ac.uk/news/smartphone-research-project,digital_ed,www.uwe.ac.uk,uew_england,73,252,11,37,"UWE - Smartphone use hitting struggling pupils hardest, major study finds The toplines are: Most comprehensive study of its type on smartphone use among young people; Parents underestimate the types of harmful content their children are accessing; Teachers and parents broadly support stricter school policy on smartphone use.",326,48
3fd4df22-53ec-4125-9066-151fc132c72f,86,3 October 2025,Political environment and key organisations,,HM Treasury - New youth guarantee for eligible young people and funding for libraries in all primary schools,"The Chancellor has announced a 'Youth Guarantee' for eligible young people, as well as funding to guarantee a library for all primary schools by the end of this parliament.",https://www.gov.uk/government/news/new-youth-guarantee-for-eligible-young-people-and-funding-for-libraries-in-all-primary-schools?mptk=8e57246a6c973fe8292683fbafdcf5b544c6d04eb622c451984f6ceb8eb96d6c8fae724a12f903aa4e3fcccbb9914896_5446d1cfeaec419d5fb93f6d994543b9,political_context_and_organisations,www.gov.uk,uk_government,108,172,18,29,"HM Treasury - New youth guarantee for eligible young people and funding for libraries in all primary schools The Chancellor has announced a 'Youth Guarantee' for eligible young people, as well as funding to guarantee a library for all primary schools by the end of this parliament.",281,47
e173d1f3-9936-4518-a2c5-bf8cb7996488,86,3 October 2025,Political environment and key organisations,,The Guardian - Rachel Reeves to lift two-child benefit cap in November budget,Officials exploring options to change rule that affected 1.7 million children in Great Britain last year.,https://www.theguardian.com/society/2025/sep/30/rachel-reeves-lift-two-child-benefit-cap-november-budget,political_context_and_organisations,www.theguardian.com,guardian,77,105,13,16,The Guardian - Rachel Reeves to lift two-child benefit cap in November budget Officials exploring options to change rule that affected 1.7 million children in Great Britain last year.,183,29
8d567d78-08b3-4b94-9923-b1617158a70f,86,3 October 2025,Four Nations,,Belfast Telegraph - Concerns some children might be vulnerable because NI education system doesn't know where they are,Documents seen by the Belfast Telegraph show that there may be as many as 6000 'missing children'.,https://www.belfasttelegraph.co.uk/podcasts/the-beltel/concerns-some-children-might-be-vulnerable-because-ni-education-system-doesnt-know-where-they-are/a1523721286.html,political_context_and_organisations,www.belfasttelegraph.co.uk,belfast_telegraph,118,98,18,17,Belfast Telegraph - Concerns some children might be vulnerable because NI education system doesn't know where they are Documents seen by the Belfast Telegraph show that there may be as many as 6000 'missing children'.,217,35
65bafb0a-f323-4087-abc1-52a187778740,86,3 October 2025,Research – Practice – Policy,,"IOE Blog - Knowledge mobilisation: art, craft, or science?","Rob Davies In the world of academic research, producing groundbreaking studies is only half the battle. The other half (arguably the more challenging part) is ensuring your research actually influences policy and practice.",https://blogs.ucl.ac.uk/ioe/2025/09/18/knowledge-mobilisation-art-craft-or-science,political_context_and_organisations,blogs.ucl.ac.uk,ucl,58,222,9,33,"IOE Blog - Knowledge mobilisation: art, craft, or science? Rob Davies In the world of academic research, producing groundbreaking studies is only half the battle. The other half (arguably the more challenging part) is ensuring your research actually influences policy and practice.",281,42
6e969ee7-2287-4957-9cc7-950573b1b93c,86,3 October 2025,Research – Practice – Policy,,UPEN - From caravan to campus: Storytelling as a bridge between research and policy,Richard O'Neill,https://upen.ac.uk/resources/from-caravan-to-campus-storytelling-as-a-bridge-between-research-and-policy,political_context_and_organisations,upen.ac.uk,upen,83,15,14,2,UPEN - From caravan to campus: Storytelling as a bridge between research and policy Richard O'Neill,99,16
7be303d4-3a00-4b07-aeda-8a74c72b302a,86,3 October 2025,Research – Practice – Policy,,Research on Research institute - Building a strategic brain for UK research,"At UCL, Stian Westlake set out how analytics and experimentation can strengthen UK research funding.",https://researchonresearch.org/building-a-strategic-brain-for-uk-research,political_context_and_organisations,researchonresearch.org,research_on_research_institute,75,100,12,15,"Research on Research institute - Building a strategic brain for UK research At UCL, Stian Westlake set out how analytics and experimentation can strengthen UK research funding.",176,27
bb3af96a-f010-4b9c-8265-82be163e5e65,86,3 October 2025,What matters in education?,,Funding Futures - Targeting early investment so that all children can reach their potential,Suggestions on how to target resources in early childhood for maximum impact on the life-chances of disadvantaged children.,https://www.funding-futures.org/,political_context_and_organisations,www.funding-futures.org,funding_futures,91,123,14,18,Funding Futures - Targeting early investment so that all children can reach their potential Suggestions on how to target resources in early childhood for maximum impact on the life-chances of disadvantaged children.,215,32
d072a8cc-172f-4e4c-9dde-02dcdbb94b3a,86,3 October 2025,What matters in education?,,Children's Commissioner - The legacy of Covid on children and the task ahead,"As hearings for Module 8 of the Covid Inquiry begin the Children's Commissioner reflects on the impacts 'Covid, the accompanying lockdowns and the fracture of wider support services for children' have had on childhood in England'",https://www.childrenscommissioner.gov.uk/blog/the-legacy-of-covid-on-children-and-the-task-ahead,political_context_and_organisations,www.childrenscommissioner.gov.uk,childrens_commissioner,76,229,13,36,"Children's Commissioner - The legacy of Covid on children and the task ahead As hearings for Module 8 of the Covid Inquiry begin the Children's Commissioner reflects on the impacts 'Covid, the accompanying lockdowns and the fracture of wider support services for children' have had on childhood in England'",306,49
ec537c9b-c4de-43c6-a35d-1c69766e06b0,87,10 October 2025,Updates from UKRI,,UKRI Fellowship advertised on EEF's career site,Spend 18 months as an EEF-UK Research and Innovation (UKRI) fellow working on the synthesis and mobilisation of evidence to support children with special educational needs. The fellowship will focus on how best to translate and use existing evidence around interventions to support children with SEND.,https://educationendowmentfoundation.org.uk/about-us/careers-at-eef,political_context_and_organisations,educationendowmentfoundation.org.uk,eef,47,301,7,46,UKRI Fellowship advertised on EEF's career site Spend 18 months as an EEF-UK Research and Innovation (UKRI) fellow working on the synthesis and mobilisation of evidence to support children with special educational needs. The fellowship will focus on how best to translate and use existing evidence around interventions to support children with SEND.,349,53
1627db75-d783-4bc2-ad5a-29962166dc42,87,10 October 2025,Updates from the Programme,,Technology and Classroom Practice: what needs to change,"12 November 2025, 5:30pm–7:00 pm (Online) In the next instalment of the What matters in education? panel discussion series, John Gordon, David Lundie and Rebecca Eynon will discuss findings from their ERP projects about technology's place in the secondary school classroom. They will look at why current practice needs to change and how that could happen. Together with Dr Sangeet Bhullar, Executive Director of WISE KIDS and Martin Oliver, UCL Institute of Education, they will reflect on how to use technology to enhance rather than diminish pedagogic practice at a time of escalating social inequalities.",https://www.ucl.ac.uk/education-research-programme/events/2025/nov/technology-and-classroom-practice-what-needs-change,project_updates,www.ucl.ac.uk,ucl,55,607,8,95,"Technology and Classroom Practice: what needs to change 12 November 2025, 5:30pm–7:00 pm (Online) In the next instalment of the What matters in education? panel discussion series, John Gordon, David Lundie and Rebecca Eynon will discuss findings from their ERP projects about technology's place in the secondary school classroom. They will look at why current practice needs to change and how that could happen. Together with Dr Sangeet Bhullar, Executive Director of WISE KIDS and Martin Oliver, UCL Institute of Education, they will reflect on how to use technology to enhance rather than diminish pedagogic practice at a time of escalating social inequalities.",663,103
15f17205-bafc-43d8-ba3d-b4881956e48b,87,10 October 2025,Updates from the Programme,,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"Catch up with the video of the latest in the What matters in education? panel discussion series. The event covered findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Catch up with the video",https://mediacentral.ucl.ac.uk/Play/126585,project_updates,mediacentral.ucl.ac.uk,ucl,90,349,13,59,"Addressing key issues in teacher recruitment and retention: findings from two ERP projects Catch up with the video of the latest in the What matters in education? panel discussion series. The event covered findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Catch up with the video",440,72
7f591e80-52c5-4e0e-92bf-f11305c68866,87,10 October 2025,"Teacher recruitment, retention & development",,Ambition Institute report - Why do people enter and exit teaching? An evidence-based review,"A synthesis of 12 previously published job-choice survey experiments weighs how policy initiatives can balance intrinsic and extrinsic motivations to teach. Authors: Sam Sims, Harriet Lowes-Belk and Clare Routledge",https://www.ambition.org.uk/why-people-enter-and-exit-teaching?mptk=0969e9cc4d5525a75eb25f27d3eaadc354ccf1bbdb5e69dd0d5fe0f0b354089c5d303a8b4db3132436cc3da6b5ec5862_1e08500a6f18b7ddbc5f0e005739dac1,teacher_rrd,www.ambition.org.uk,ambition_institute,91,214,14,29,"Ambition Institute report - Why do people enter and exit teaching? An evidence-based review A synthesis of 12 previously published job-choice survey experiments weighs how policy initiatives can balance intrinsic and extrinsic motivations to teach. Authors: Sam Sims, Harriet Lowes-Belk and Clare Routledge",306,43
13c61837-1eaa-4a24-9d73-7a304ed90bef,87,10 October 2025,"Teacher recruitment, retention & development",,SchoolsWeek - DfE swings axe on teacher training bursaries after recruitment pick-up,"Cuts revealed for teacher training incentives in English, maths, biology, geography music, and languages - despite Labour's recruitment pledge",https://schoolsweek.co.uk/dfe-swings-axe-on-teacher-training-bursaries-after-recruitment-pick-up,teacher_rrd,schoolsweek.co.uk,schools_week,84,142,12,19,"SchoolsWeek - DfE swings axe on teacher training bursaries after recruitment pick-up Cuts revealed for teacher training incentives in English, maths, biology, geography music, and languages - despite Labour's recruitment pledge",227,31
