id,newsletter_number,issue_date,new_theme,text,domain,organisation,text_for_vader,vader_neg,vader_neu,vader_pos,vader_compound,sentiment_label
97592254-de11-4b33-a5a2-d9fc467f5c31,81,5 July 2025,political_context_and_organisations,"UPEN - Bridging Government and Academia: Launch of the Government-University Pairing Scheme UPEN launches Government-University pairing scheme, matching government and university staff to facilitate collaboration and shared learning.",upen.ac.uk,upen,"UPEN - Bridging Government and Academia: Launch of the Government-University Pairing Scheme UPEN launches Government-University pairing scheme, matching government and university staff to facilitate collaboration and shared learning.",0.0,0.918,0.082,0.34,positive
78e210c0-4cb0-4f45-949a-0d0ebe69fc6d,81,5 July 2025,political_context_and_organisations,"OPPORTUNITY: GOS - Future of childhood and adolescence The Government Office for Science has launched a new Foresight project examining the key factors influencing childhood, how these interact and how these could evolve in future. The project will be asking policymakers, educators, parents, children and young people to participate in the project in different ways.",www.gov.uk,uk_government,"OPPORTUNITY: GOS - Future of childhood and adolescence The Government Office for Science has launched a new Foresight project examining the key factors influencing childhood, how these interact and how these could evolve in future. The project will be asking policymakers, educators, parents, children and young people to participate in the project in different ways.",0.0,0.913,0.087,0.6166,positive
824e6c4e-7335-4203-bebb-ea6f87d40aad,81,5 July 2025,political_context_and_organisations,"National Literacy Trust - Children and young people's writing in 2025 Findings show that the writing crisis among children and young people in the UK continues into 2025, with writing and frequency at an unprecedented low.",literacytrust.org.uk,national_literacy_trust,"National Literacy Trust - Children and young people's writing in 2025 Findings show that the writing crisis among children and young people in the UK continues into 2025, with writing and frequency at an unprecedented low.",0.146,0.776,0.078,-0.4404,negative
127ef660-61dc-49d8-b8de-504365b40a7e,81,5 July 2025,political_context_and_organisations,"SchoolsWeek - EHCPs: 6,000 youngsters now wait a year for plans Under half of new EHCPs also issued within legal timeframe - falling to a record low as SEND system collapses",schoolsweek.co.uk,schools_week,"SchoolsWeek - EHCPs: 6,000 youngsters now wait a year for plans Under half of new EHCPs also issued within legal timeframe - falling to a record low as SEND system collapses",0.172,0.785,0.044,-0.5267,negative
9d53b768-81ed-4beb-a59e-d41d901bfb63,82,11 July 2025,project_updates,"Opportunity to join a new ESRC assessor college ESRC is looking for members to join a new college which we will use to find members for our assessment panels. The college will consist of academic members drawn from across the social sciences, representing the broad range of expertise, skills, career stages and approaches needed to help ensure we support the highest quality ideas across our remit. Members will also include individuals from the public, business and civil society sectors to help ensure ESRC funds high-quality research with economic and societal impact. The closing date for the current recruitment round is 17:00 on 26 August 2025. Further information about what we are looking for and how to apply can be found on our website . For any additional queries please contact: grants@esrc.ukri.org",www.ukri.org,ukri,"Opportunity to join a new ESRC assessor college ESRC is looking for members to join a new college which we will use to find members for our assessment panels. The college will consist of academic members drawn from across the social sciences, representing the broad range of expertise, skills, career stages and approaches needed to help ensure we support the highest quality ideas across our remit. Members will also include individuals from the public, business and civil society sectors to help ensure ESRC funds high-quality research with economic and societal impact. The closing date for the current recruitment round is 17:00 on 26 August 2025. Further information about what we are looking for and how to apply can be found on our website . For any additional queries please contact: grants@esrc.ukri.org",0.0,0.843,0.157,0.9628,positive
3dbeaf02-35c1-4afa-a45e-8003b9d7fad8,82,11 July 2025,teacher_rrd,"SchoolsWeek - Recruitment alone won't solve the workforce crisis The pledge to recruit 6,500 new teachers can only be one facet of government's approach if it hopes to deliver opportunity for all",schoolsweek.co.uk,schools_week,"SchoolsWeek - Recruitment alone won't solve the workforce crisis The pledge to recruit 6,500 new teachers can only be one facet of government's approach if it hopes to deliver opportunity for all",0.191,0.67,0.139,-0.2714,negative
7298e4d0-00d3-46b6-bdc8-ac551434a3d8,82,11 July 2025,teacher_rrd,"Teaching Commission report - Shaping the future of education Says a new 'expert teacher' role should be established to retain staff who want to further their careers in the classroom, and that NPQs should draw more on the business research literature beyond schools.",teachingcommission.co.uk,teaching_commission,"Teaching Commission report - Shaping the future of education Says a new 'expert teacher' role should be established to retain staff who want to further their careers in the classroom, and that NPQs should draw more on the business research literature beyond schools.",0.0,0.97,0.03,0.0772,positive
ac53ae25-d785-47b2-abd5-63d8e9583cbb,82,11 July 2025,teacher_rrd,DfE - Working lives of teachers and leaders: wave 3 Findings from the third wave of the working lives of teachers and leaders survey.,www.gov.uk,uk_government,DfE - Working lives of teachers and leaders: wave 3 Findings from the third wave of the working lives of teachers and leaders survey.,0.0,1.0,0.0,0.0,neutral
238d1389-0fb1-4ad2-9bd1-7414af507ef0,82,11 July 2025,digital_ed,"Kohnstamm Institute - Factsheet Monitoring research National agreement on mobile phones and other devices This is an overview of what we know so far following the nationwide ban on mobile phones in the classroom in the Netherlands. Fact sheet The Guardian - Smartphone bans in Dutch schools have improved learning, study finds",www.rijksoverheid.nl,dutch_government,"Kohnstamm Institute - Factsheet Monitoring research National agreement on mobile phones and other devices This is an overview of what we know so far following the nationwide ban on mobile phones in the classroom in the Netherlands. Fact sheet The Guardian - Smartphone bans in Dutch schools have improved learning, study finds",0.061,0.832,0.107,0.4019,positive
851cffc9-40e9-4cce-a723-4616130d3f46,82,11 July 2025,political_context_and_organisations,"James Plunkett on Substack - Why are ""missions"" proving so difficult? This post shares insights from research James has been leading for his former colleagues at Nesta. The research will be published in coming weeks, describing what good mission working looks like; lessons from previous government reform initiatives; and tools for mission-driven working.",samf.substack.com,samf_substack,"James Plunkett on Substack - Why are ""missions"" proving so difficult? This post shares insights from research James has been leading for his former colleagues at Nesta. The research will be published in coming weeks, describing what good mission working looks like; lessons from previous government reform initiatives; and tools for mission-driven working.",0.054,0.819,0.127,0.5202,positive
098d4f0f-8d62-43db-b589-f372a6da0e05,82,11 July 2025,political_context_and_organisations,"Ofsted - Ofsted to strengthen inspections through new team structures School and FE inspections will be led by current His Majesty's Inspectors, or OIs with recent HMI experience, drawing on their more in-depth inspection expertise and training.",www.gov.uk,uk_government,"Ofsted - Ofsted to strengthen inspections through new team structures School and FE inspections will be led by current His Majesty's Inspectors, or OIs with recent HMI experience, drawing on their more in-depth inspection expertise and training.",0.0,0.94,0.06,0.3182,positive
5380617f-4168-4dd3-8b0d-5af18dd450d2,82,11 July 2025,political_context_and_organisations,"DSIT - A year in metascience (2025) Report outlining the first year of the Metascience Unit, with evidence and insights on how to improve the UK's research and innovation funding system.",www.gov.uk,uk_government,"DSIT - A year in metascience (2025) Report outlining the first year of the Metascience Unit, with evidence and insights on how to improve the UK's research and innovation funding system.",0.0,0.841,0.159,0.6705,positive
6a96f69a-4633-4c07-8b05-f29e7431308e,82,11 July 2025,political_context_and_organisations,Education Wales - A fresh approach to teacher development in Wales The new National Professional Learning and Leadership Education Wales Body will bring together professional learning across the country. This approach aims to create a unified system delivering consistent support that improves learning outcomes.,educationwales.blog.gov.wales,welsh_government,Education Wales - A fresh approach to teacher development in Wales The new National Professional Learning and Leadership Education Wales Body will bring together professional learning across the country. This approach aims to create a unified system delivering consistent support that improves learning outcomes.,0.0,0.757,0.243,0.8885,positive
88e64d0a-e954-4a13-afed-7e0f6ce3d94d,82,11 July 2025,political_context_and_organisations,WonkHE blog- Research funding requires research capacity The Leverhulme Trust is investing an extra £100m in supporting research next year. Anna Vignoles calls for new thinking on ways to sustain university research infrastructures,wonkhe.com,wonkhe,WonkHE blog- Research funding requires research capacity The Leverhulme Trust is investing an extra £100m in supporting research next year. Anna Vignoles calls for new thinking on ways to sustain university research infrastructures,0.0,0.833,0.167,0.7351,positive
9735f449-74c8-440f-9acc-f8310b7e33b7,82,11 July 2025,political_context_and_organisations,"Public Policy Design Blog - Taking policy design to a global public audience Last month, the UK Civil Service took part in the London Design Biennale for the first time - showcasing policy design to a global public audience. At the heart of the UK pavilion was a series of live, interactive workshops, open to the public. The workshops showcased how serious games - structured, purpose-driven games - can help co-design effective public policy.",londondesignbiennale.com,london_design_biennale,"Public Policy Design Blog - Taking policy design to a global public audience Last month, the UK Civil Service took part in the London Design Biennale for the first time - showcasing policy design to a global public audience. At the heart of the UK pavilion was a series of live, interactive workshops, open to the public. The workshops showcased how serious games - structured, purpose-driven games - can help co-design effective public policy.",0.016,0.861,0.123,0.8658,positive
0c2ef0a6-529e-47e8-aa16-f87cfa59d048,82,11 July 2025,political_context_and_organisations,"UPP Foundation report - Civic university agenda offers hope to higher education, according to sector experts The roundtables in York, Bristol, London and Nottingham brought together leading figures from the UK's higher education sector, representatives from local government and industry, and others interested in the civic university agenda. HEPI blog - Can a university be civic if it fails to invest in local relationships?",upp-foundation.org,upp_foundation,"UPP Foundation report - Civic university agenda offers hope to higher education, according to sector experts The roundtables in York, Bristol, London and Nottingham brought together leading figures from the UK's higher education sector, representatives from local government and industry, and others interested in the civic university agenda. HEPI blog - Can a university be civic if it fails to invest in local relationships?",0.04,0.879,0.081,0.4215,positive
fb0e9989-0a17-493e-bc65-f94f92e99689,82,11 July 2025,political_context_and_organisations,"TES - What we can learn from Canada about SEND Across the Atlantic better integration and stronger collaboration provide a fairer system for all, writes one MP who is part of a Commons committee investigating the SEND support crisis",www.tes.com,tes,"TES - What we can learn from Canada about SEND Across the Atlantic better integration and stronger collaboration provide a fairer system for all, writes one MP who is part of a Commons committee investigating the SEND support crisis",0.087,0.74,0.173,0.4767,positive
10abd365-1e30-4859-8b42-bb503dc97a21,82,11 July 2025,political_context_and_organisations,"Children's Commissioner report - Growing up in a low-income family: Children's experiences ""...the findings in this work highlight real hardship; an almost-Dickensian level of poverty facing some children in England today. After four years as Children's Commissioner and as a teacher and headteacher before that, few things truly leave me speechless – but the evidence from children in this report gives voice to a crisis that cannot be ignored.""",www.childrenscommissioner.gov.uk,childrens_commissioner,"Children's Commissioner report - Growing up in a low-income family: Children's experiences ""...the findings in this work highlight real hardship; an almost-Dickensian level of poverty facing some children in England today. After four years as Children's Commissioner and as a teacher and headteacher before that, few things truly leave me speechless – but the evidence from children in this report gives voice to a crisis that cannot be ignored.""",0.134,0.772,0.094,-0.6258,negative
afc1bcfe-bcde-400c-a62b-ea2b02e29130,82,11 July 2025,political_context_and_organisations,"Inclusion in Practice report – Call for Evidence: Inclusion in Practice Following a national call for evidence to find examples of effective inclusive practice in mainstream schools, Inclusion in Practice and ImpactEd Group have published an emerging insights report laying out five principles of promising practice.",inclusioninpractice.org.uk,inclusion_in_practice,"Inclusion in Practice report – Call for Evidence: Inclusion in Practice Following a national call for evidence to find examples of effective inclusive practice in mainstream schools, Inclusion in Practice and ImpactEd Group have published an emerging insights report laying out five principles of promising practice.",0.0,0.884,0.116,0.7003,positive
952ebe51-ab46-4237-8454-bd7487b502fe,82,11 July 2025,political_context_and_organisations,"The Guardian - One-stop family hubs to be opened in all English council areas Government announces £500m project to provide single point of access for health, education and wellbeing services DfE Press release",www.theguardian.com,guardian,"The Guardian - One-stop family hubs to be opened in all English council areas Government announces £500m project to provide single point of access for health, education and wellbeing services DfE Press release",0.0,1.0,0.0,0.0,neutral
70a2c209-1a46-4632-8493-3282b6d702fd,83,18 July 2025,project_updates,"DfE - National Professional Qualifications framework review: call for evidence Government response Includes input to the study list from ERP PIs Toby Greany, Stephen Gorard and Rob Klassen listed.",assets.publishing.service.gov.uk,uk_government,"DfE - National Professional Qualifications framework review: call for evidence Government response Includes input to the study list from ERP PIs Toby Greany, Stephen Gorard and Rob Klassen listed.",0.114,0.886,0.0,-0.5574,negative
5bee76ae-a240-45ee-925c-98300dc31455,83,18 July 2025,teacher_rrd,"Teacher Tapp – Teacher Recruitment and Retention The Teacher Tapp and SchoolDash annual report on teacher recruitment and retention, funded by Gatsby Foundation, provides insights into the current state of the teaching profession in England.",teachertapp.com,teacher_tapp,"Teacher Tapp – Teacher Recruitment and Retention The Teacher Tapp and SchoolDash annual report on teacher recruitment and retention, funded by Gatsby Foundation, provides insights into the current state of the teaching profession in England.",0.0,1.0,0.0,0.0,neutral
5d675561-9455-432b-b0ed-f8755c048458,83,18 July 2025,teacher_rrd,Commons Public Accounts Committee -Increasing teacher numbers: Secondary and further education Thirty-Eighth Report of Session 2024–25 raises questions about whether the DfE's dedicated £700 million annual budget for recruitment and retention will provide the teachers urgently needed in secondary schools and further education college s.,publications.parliament.uk,uk_parliament,Commons Public Accounts Committee -Increasing teacher numbers: Secondary and further education Thirty-Eighth Report of Session 2024–25 raises questions about whether the DfE's dedicated £700 million annual budget for recruitment and retention will provide the teachers urgently needed in secondary schools and further education college s.,0.0,0.936,0.064,0.4588,positive
51288f81-e88d-489d-a583-2811f8b41f0c,83,18 July 2025,digital_ed,"UK Parliament Culture Media & Sports Committee Call for evidence - Children's tv and video content Deadline: 4 September. This inquiry will explore issues relating to parental control of online content, the potential positive and negative effects of how children watch TV and video content on their health and development, and wider issues relating to the sector's contribution to the economy and its importance to the UK's cultural identity.",committees.parliament.uk,uk_parliament,"UK Parliament Culture Media & Sports Committee Call for evidence - Children's tv and video content Deadline: 4 September. This inquiry will explore issues relating to parental control of online content, the potential positive and negative effects of how children watch TV and video content on their health and development, and wider issues relating to the sector's contribution to the economy and its importance to the UK's cultural identity.",0.049,0.871,0.08,0.34,positive
51501d8f-cf39-4f0b-a05a-08b75a0e6ae3,83,18 July 2025,digital_ed,"CCT Webinar recording - A Look Inside- Impact Special Edition: Safe and Effective Use of AI in Education A webinar panel discussion featuring authors from the issue. The issue demonstrates how AI tools are being used in schools and colleges and discusses the benefits, issues and uncertainties surrounding the rapid uptake of this technology by educators and students. It looks at the impact AI could have on supporting students with SEND, the workload crisis and the role of the teacher, as well as discussing training requirements, data protection and AI policies.",my.chartered.college,cct,"CCT Webinar recording - A Look Inside- Impact Special Edition: Safe and Effective Use of AI in Education A webinar panel discussion featuring authors from the issue. The issue demonstrates how AI tools are being used in schools and colleges and discusses the benefits, issues and uncertainties surrounding the rapid uptake of this technology by educators and students. It looks at the impact AI could have on supporting students with SEND, the workload crisis and the role of the teacher, as well as discussing training requirements, data protection and AI policies.",0.061,0.784,0.154,0.8316,positive
15dcd26a-8bfa-42c3-95c6-61063c34d13a,83,18 July 2025,digital_ed,"The Guardian - Children limiting own smartphone use to manage mental health, survey finds Teenagers increasingly taking breaks as they control own use of devices rather than relying on parents to enforce limits, experts say",www.theguardian.com,guardian,"The Guardian - Children limiting own smartphone use to manage mental health, survey finds Teenagers increasingly taking breaks as they control own use of devices rather than relying on parents to enforce limits, experts say",0.0,1.0,0.0,0.0,neutral
adc0db9f-5601-4edb-a17a-37b8de3ddaa8,83,18 July 2025,digital_ed,"EEF - Review of evidence on EdTech interventions for disadvantaged pupils A mixed-methods review on the mechanisms underpinning Educational Technology (EdTech) interventions, including a systematic review with findings interpreted by stakeholders.",educationendowmentfoundation.org.uk,eef,"EEF - Review of evidence on EdTech interventions for disadvantaged pupils A mixed-methods review on the mechanisms underpinning Educational Technology (EdTech) interventions, including a systematic review with findings interpreted by stakeholders.",0.083,0.917,0.0,-0.4019,negative
0c153116-f42e-4770-ae9f-ab9dcfce0fa7,83,18 July 2025,political_context_and_organisations,Ofsted Research & Analysis - Strengthening the area SEND framework: what we heard and how we are improving Ofsted publishes a report on what it has found from trialing a new framework for inspecting local area partnership arrangements for children and young people with special educational needs and/or disabilities,www.gov.uk,uk_government,Ofsted Research & Analysis - Strengthening the area SEND framework: what we heard and how we are improving Ofsted publishes a report on what it has found from trialing a new framework for inspecting local area partnership arrangements for children and young people with special educational needs and/or disabilities,0.0,0.841,0.159,0.8271,positive
f9278de8-1a17-4a9f-bed8-af2188b61eec,83,18 July 2025,political_context_and_organisations,"APPG for Education report– Inquiry into 'The Loss of the Love of Learning' The All-Party Parliamentary Group for Education report highlights ""a number of complex societal and structural challenges which all contribute to a decline in pupils love of learning.""",educationappg.org.uk,education_appg,"APPG for Education report– Inquiry into 'The Loss of the Love of Learning' The All-Party Parliamentary Group for Education report highlights ""a number of complex societal and structural challenges which all contribute to a decline in pupils love of learning.""",0.048,0.725,0.228,0.8271,positive
607b7ffb-6edc-4fdd-8228-866a3efb32a9,83,18 July 2025,political_context_and_organisations,"Evaluation of Initial Teacher Education Policy in Wales: New Research Launched This evaluation will examine how effectively current policies are supporting teacher training across the country, recognising ITE's crucial role as the first step in every Welsh teacher's professional learning journey",public-api.wordpress.com,wordpress,"Evaluation of Initial Teacher Education Policy in Wales: New Research Launched This evaluation will examine how effectively current policies are supporting teacher training across the country, recognising ITE's crucial role as the first step in every Welsh teacher's professional learning journey",0.0,0.839,0.161,0.743,positive
cef4765c-9422-474a-b049-3a5b47d98eeb,83,18 July 2025,political_context_and_organisations,"British Academy, Campaign for Science and Engineering - Mapping the economic returns of R&D in the UK The report takes a systems approach to capture and measure the non-linear and interconnected processes underpinning innovation. They outline a framework for assessing how research, commercialisation and adoption interconnect and influence each other to create feedback loops. It is less easy to see how this maps onto the social sciences and SHAPE disciplines.",www.sciencecampaign.org.uk,campaign_for_science_and_engineering,"British Academy, Campaign for Science and Engineering - Mapping the economic returns of R&D in the UK The report takes a systems approach to capture and measure the non-linear and interconnected processes underpinning innovation. They outline a framework for assessing how research, commercialisation and adoption interconnect and influence each other to create feedback loops. It is less easy to see how this maps onto the social sciences and SHAPE disciplines.",0.0,0.902,0.098,0.7436,positive
2902b76b-d172-4daf-afe7-08400308b86c,83,18 July 2025,political_context_and_organisations,Transforming Evidence blog - P is for Policymaker The term 'policymaker' is subject to sustained over- and misuse. Ben Hepworth argues that we should differentiate people by the work they are doing.,transforming-evidence.org,transforming_evidence,Transforming Evidence blog - P is for Policymaker The term 'policymaker' is subject to sustained over- and misuse. Ben Hepworth argues that we should differentiate people by the work they are doing.,0.077,0.923,0.0,-0.3818,negative
94eb5d77-aeef-43cd-9f14-ac32ef4f11df,83,18 July 2025,political_context_and_organisations,"EPI annual report 2025 England is facing a looming inequality crisis in early education. The report shows that disadvantaged five-year-olds are falling further behind their peers—and for children with SEND, the learning gap has widened to over 20 months, the widest gap on record.",epi.org.uk,epi,"EPI annual report 2025 England is facing a looming inequality crisis in early education. The report shows that disadvantaged five-year-olds are falling further behind their peers—and for children with SEND, the learning gap has widened to over 20 months, the widest gap on record.",0.198,0.802,0.0,-0.836,negative
664b4057-262f-4326-9282-ba9c495b10a9,83,18 July 2025,political_context_and_organisations,"The Conversation - England's family hubs plan aims to build on Sure Start's success – but may struggle to overcome today's child poverty levels Sally Pearse, Sheffield Hallam University",theconversation.com,conversation,"The Conversation - England's family hubs plan aims to build on Sure Start's success – but may struggle to overcome today's child poverty levels Sally Pearse, Sheffield Hallam University",0.203,0.687,0.11,-0.6597,negative
2f75a609-758f-47a6-b80e-3472d3fe8434,83,18 July 2025,political_context_and_organisations,"NFER - Do free schools increase opportunities and reduce disparities in economic and social outcomes? Will Cook (Manchester Met), Andrew Smith, Jenna Julius, Juan Manuel del Pozo Segura, Robert Wishart (NFER). This research evaluates the impact of secondary free schools on pupil outcomes, including for those living in the most deprived areas.",www.nfer.ac.uk,nfer,"NFER - Do free schools increase opportunities and reduce disparities in economic and social outcomes? Will Cook (Manchester Met), Andrew Smith, Jenna Julius, Juan Manuel del Pozo Segura, Robert Wishart (NFER). This research evaluates the impact of secondary free schools on pupil outcomes, including for those living in the most deprived areas.",0.055,0.759,0.186,0.7968,positive
bd18da73-7f98-4c7b-a039-66fe82a622af,84,19 September 2025,project_updates,"Addressing key issues in teacher recruitment and retention: findings from two ERP projects 8 October 5.30pm – 7pm The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England; and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen & Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and Doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education)",www.ucl.ac.uk,ucl,"Addressing key issues in teacher recruitment and retention: findings from two ERP projects 8 October 5.30pm – 7pm The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England; and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen & Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and Doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education)",0.033,0.93,0.037,-0.1531,negative
2122d6d5-8d08-49bf-8e10-f92b39b6bef1,84,19 September 2025,project_updates,"TES - Fixing teacher recruitment and retention - lessons from other countries A comment piece on how research in Australia, Sweden, the US and the UK is trying to tackle teacher shortages mentions Rob Klassen's and Toby Greany 's research",www.tes.com,tes,"TES - Fixing teacher recruitment and retention - lessons from other countries A comment piece on how research in Australia, Sweden, the US and the UK is trying to tackle teacher shortages mentions Rob Klassen's and Toby Greany 's research",0.12,0.88,0.0,-0.6369,negative
8978b1b2-eda3-48c1-a91c-3c0399a44e36,84,19 September 2025,project_updates,"Sustainable School Leadership UK Survey Report 2025 A UK-wide survey of senior school leaders and heads, conducted by the Sustainable School Leadership project, highlights the pressures on headteachers, with many saying they feel burned out ""often"", and the urgent need to identify more sustainable strategies for leadership.",www.nottingham.ac.uk,university_of_nottingham,"Sustainable School Leadership UK Survey Report 2025 A UK-wide survey of senior school leaders and heads, conducted by the Sustainable School Leadership project, highlights the pressures on headteachers, with many saying they feel burned out ""often"", and the urgent need to identify more sustainable strategies for leadership.",0.047,0.916,0.037,-0.128,negative
b34f66b8-be5c-42b5-92f5-94f9a5784a3b,84,19 September 2025,project_updates,"TES - Why cyberattacks on Scottish schools make digital skills crucial Digital threats seem to be everywhere – yet the digital part of children's identities cannot be removed when they step inside a school, says Professor David Lundie. Please scroll to the end of the email for a list of peer reviewed articles and papers from ERP projects.",www.tes.com,tes,"TES - Why cyberattacks on Scottish schools make digital skills crucial Digital threats seem to be everywhere – yet the digital part of children's identities cannot be removed when they step inside a school, says Professor David Lundie. Please scroll to the end of the email for a list of peer reviewed articles and papers from ERP projects.",0.046,0.917,0.038,-0.128,negative
129f5ae7-ae41-449e-9360-2c99602bc922,84,19 September 2025,teacher_rrd,"SchoolsWeek - Chartered College plans to appoint 'professors of teaching' From 2027, in a bid to help ""raise the status and prestige"" of the profession. Three-year posts, five at a time.",schoolsweek.co.uk,schools_week,"SchoolsWeek - Chartered College plans to appoint 'professors of teaching' From 2027, in a bid to help ""raise the status and prestige"" of the profession. Three-year posts, five at a time.",0.0,0.917,0.083,0.4019,positive
85159a7d-6639-4106-ac4c-fdded045d438,84,19 September 2025,teacher_rrd,"ResearchGate - Who Aspires to Become a Teacher? Findings from a Cohort Study Tracking Young People from Age 10/11 to Age 21/22 Emily MacLeod, McGill University; Louise Archer, KCL; Jennifer DeWitt, UCL IOE",www.researchgate.net,researchgate,"ResearchGate - Who Aspires to Become a Teacher? Findings from a Cohort Study Tracking Young People from Age 10/11 to Age 21/22 Emily MacLeod, McGill University; Louise Archer, KCL; Jennifer DeWitt, UCL IOE",0.0,1.0,0.0,0.0,neutral
7a235902-5e95-4cdd-a8ce-6bd763433241,84,19 September 2025,teacher_rrd,"BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework Lorna Smith, Nicola Warren-Lee, Lucy Wenham",bera-journals.onlinelibrary.wiley.com,bera_journals,"BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework Lorna Smith, Nicola Warren-Lee, Lucy Wenham",0.0,0.873,0.127,0.4404,positive
136858de-8e48-4aac-95cf-a8fb8c005a3b,84,19 September 2025,digital_ed,The Guardian - Sweden to implement nationwide mobile phone ban in schools From autumn 2026 all schools and after-school clubs must collect and hold students' phones until the end of the day.,www.theguardian.com,guardian,The Guardian - Sweden to implement nationwide mobile phone ban in schools From autumn 2026 all schools and after-school clubs must collect and hold students' phones until the end of the day.,0.104,0.896,0.0,-0.5574,negative
cc0bf808-2dca-423f-9b22-765362165162,84,19 September 2025,digital_ed,"Digital Poverty Alliance - Low-income pupils offline for weeks over summer hols 57% of low-income families say their child struggles to access devices or reliable internet outside school for homework or learning, a problem that intensified over the holidays (study of 2,000 parents and 600 teachers).",www.digit.fyi,digit_fyi,"Digital Poverty Alliance - Low-income pupils offline for weeks over summer hols 57% of low-income families say their child struggles to access devices or reliable internet outside school for homework or learning, a problem that intensified over the holidays (study of 2,000 parents and 600 teachers).",0.187,0.765,0.049,-0.7506,negative
a2b4c32e-25bc-411c-9663-a6b81cf0fa48,84,19 September 2025,political_context_and_organisations,Improving the way Ofsted inspects education: report on the responses to the consultation Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,www.gov.uk,uk_government,Improving the way Ofsted inspects education: report on the responses to the consultation Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,0.0,0.909,0.091,0.4215,positive
26f478d6-6c59-44c0-bc81-40eed4a8a69b,84,19 September 2025,political_context_and_organisations,DfE - National pupil projections The secondary school population is projected to start declining slowly from 26/27.,explore-education-statistics.service.gov.uk,dfe_education_statistics,DfE - National pupil projections The secondary school population is projected to start declining slowly from 26/27.,0.0,1.0,0.0,0.0,neutral
69ef39e1-c728-4ca5-a281-37fb93176a68,84,19 September 2025,political_context_and_organisations,"INQUIRY: Commons Education Committee - Early Years: Improving support for children and parents Opportunity to give evidence on workforce sustainability, access and affordability for parents, and quality of provision and outcomes for young children. Deadline: 10 October 2025.",committees.parliament.uk,uk_parliament,"INQUIRY: Commons Education Committee - Early Years: Improving support for children and parents Opportunity to give evidence on workforce sustainability, access and affordability for parents, and quality of provision and outcomes for young children. Deadline: 10 October 2025.",0.0,0.808,0.192,0.8074,positive
027ce762-9a38-4390-8284-55b562c41803,84,19 September 2025,political_context_and_organisations,"ASCL report - A roadmap for a sustainable education system What should schools and colleges be responsible for, how should they be resourced to deliver those responsibilities, and how can we attract the best people to work in them?",www.ascl.org.uk,ascl,"ASCL report - A roadmap for a sustainable education system What should schools and colleges be responsible for, how should they be resourced to deliver those responsibilities, and how can we attract the best people to work in them?",0.0,0.8,0.2,0.8402,positive
084e04c5-d1ad-42e4-bd38-d4ee238857d6,84,19 September 2025,political_context_and_organisations,"Belfast Telegraph - EA pilot scheme to speed up recruitment of SEN classroom assistants The Education Authority has launched a recruitment drive for classroom assistants aimed at helping schools fill vacancies more quickly to ensure children ""get the right support from the right people"".",www.belfasttelegraph.co.uk,belfast_telegraph,"Belfast Telegraph - EA pilot scheme to speed up recruitment of SEN classroom assistants The Education Authority has launched a recruitment drive for classroom assistants aimed at helping schools fill vacancies more quickly to ensure children ""get the right support from the right people"".",0.0,0.787,0.213,0.8207,positive
96b00599-afaa-48da-97f6-9d32296ef244,84,19 September 2025,political_context_and_organisations,"Welsh Government - Chief Executive of new Professional Learning body appointed Dr Gwenllian Lansdown Davies, currently the Chief Executive of Mudiad Meithrin, has been appointed as the Chief Executive of the new professional learning and leadership body for the education sector.",www.gov.wales,welsh_government,"Welsh Government - Chief Executive of new Professional Learning body appointed Dr Gwenllian Lansdown Davies, currently the Chief Executive of Mudiad Meithrin, has been appointed as the Chief Executive of the new professional learning and leadership body for the education sector.",0.0,1.0,0.0,0.0,neutral
128debe5-4f89-4961-9d11-53e54ce58338,84,19 September 2025,political_context_and_organisations,Scottish Government - Easing teaching workload Work is underway with councils and teaching unions to create a plan to reduce class contact time for teachers.,www.gov.scot,scottish_government,Scottish Government - Easing teaching workload Work is underway with councils and teaching unions to create a plan to reduce class contact time for teachers.,0.0,0.849,0.151,0.4767,positive
0e874be0-5ad7-4c12-b8d7-272a17705bd0,84,19 September 2025,political_context_and_organisations,Institute of Economic Development and AtkinsRéalis report - How universities can help drive local and regional economies This report puts universities at the centre of the debate on how to generate growth in local and regional economies with national impact.,www.atkinsrealis.com,atkins_realis,Institute of Economic Development and AtkinsRéalis report - How universities can help drive local and regional economies This report puts universities at the centre of the debate on how to generate growth in local and regional economies with national impact.,0.0,0.878,0.122,0.6486,positive
