id,newsletter_number,issue_date,theme,subtheme,title,description,link
51288f81-e88d-489d-a583-2811f8b41f0c,83,18 July 2025,EdTech,nan,UK Parliament Culture Media & Sports Committee Call for evidence - Children's tv and video content,"Deadline: 4 September. This inquiry will explore issues relating to parental control of online content, the potential positive and negative effects of how children watch TV and video content on their health and development, and wider issues relating to the sector's contribution to the economy and its importance to the UK's cultural identity.",https://committees.parliament.uk/work/9234
51501d8f-cf39-4f0b-a05a-08b75a0e6ae3,83,18 July 2025,EdTech,nan,CCT Webinar recording - A Look Inside- Impact Special Edition: Safe and Effective Use of AI in Education,"A webinar panel discussion featuring authors from the issue. The issue demonstrates how AI tools are being used in schools and colleges and discusses the benefits, issues and uncertainties surrounding the rapid uptake of this technology by educators and students. It looks at the impact AI could have on supporting students with SEND, the workload crisis and the role of the teacher, as well as discussing training requirements, data protection and AI policies.",https://my.chartered.college/event/impact-special-edition-launch-safe-and-effective-use-of-ai-in-education?dm_i=449V%2C1R6OY%2C8F3NAU%2C894IG%2C1
15dcd26a-8bfa-42c3-95c6-61063c34d13a,83,18 July 2025,EdTech,nan,"The Guardian - Children limiting own smartphone use to manage mental health, survey finds","Teenagers increasingly taking breaks as they control own use of devices rather than relying on parents to enforce limits, experts say",https://www.theguardian.com/technology/2025/jul/10/children-limiting-own-smartphone-use-manage-mental-health-survey
adc0db9f-5601-4edb-a17a-37b8de3ddaa8,83,18 July 2025,EdTech,nan,EEF - Review of evidence on EdTech interventions for disadvantaged pupils,"A mixed-methods review on the mechanisms underpinning Educational Technology (EdTech) interventions, including a systematic review with findings interpreted by stakeholders.",https://educationendowmentfoundation.org.uk/education-evidence/evidence-reviews/edtech-interventions-for-disadvantaged-pupils?mptk=98357524f547467216770f5a66ae383ee79475bf6056f71c6e2260bb0d5307c43c13a95b88ddabe8469b0b2816a2f5a6_c081049af2452f48d97ba88a72035f27
0c153116-f42e-4770-ae9f-ab9dcfce0fa7,83,18 July 2025,Political environment and key organisations,nan,Ofsted Research & Analysis - Strengthening the area SEND framework: what we heard and how we are improving,Ofsted publishes a report on what it has found from trialing a new framework for inspecting local area partnership arrangements for children and young people with special educational needs and/or disabilities,https://www.gov.uk/government/publications/area-send-review-what-we-heard-and-how-we-are-improving/strengthening-the-area-send-framework-what-we-heard-and-how-we-are-improving
f9278de8-1a17-4a9f-bed8-af2188b61eec,83,18 July 2025,Political environment and key organisations,nan,APPG for Education report– Inquiry into 'The Loss of the Love of Learning',"The All-Party Parliamentary Group for Education report highlights ""a number of complex societal and structural challenges which all contribute to a decline in pupils love of learning.""",https://educationappg.org.uk/2025/07/15/loss-of-love-of-learning-report?mptk=84ae11e2ac0c337097e2f465153f9bf09dd04937baf24ca8fef6161ed2400b8d413f3a2e18e8723e8e0c3661dc516f5b_cb868a8dcbe2c7f1db547b8fae86ba39
607b7ffb-6edc-4fdd-8228-866a3efb32a9,83,18 July 2025,Four Nations,nan,Evaluation of Initial Teacher Education Policy in Wales: New Research Launched,"This evaluation will examine how effectively current policies are supporting teacher training across the country, recognising ITE's crucial role as the first step in every Welsh teacher's professional learning journey",https://public-api.wordpress.com/bar?stat=groovemails-events&bin=wpcom_email_click&redirect_to=https%3A%2F%2Feducationwales.blog.gov.wales%2F2025%2F07%2F11%2Fevaluation-of-initial-teacher-education-policy-in-wales-new-research-launched%2F&sr=0&signature=aca887d64c31dcea72f4cd415d41ff1c&blog_id=110232081&user=263972170&_e=eyJlcnJvciI6bnVsbCwiYmxvZ19pZCI6MTEwMjMyMDgxLCJibG9nX2xhbmciOiJlbiIsInNpdGVfaWRfbGFiZWwiOiJqZXRwYWNrIiwiaGFzX2ZlYXR1cmVkX2ltYWdlIjoiMCIsInN1YnNjcmliZXJfaWQiOiI1NTUxMzAxNjUiLCJfdWkiOjI2Mzk3MjE3MCwibG9jYWxlIjoiZW4iLCJjdXJyZW5jeSI6IkdCUCIsImNvdW50cnlfY29kZV9zaWdudXAiOiJHQiIsInNpZ251cF9mbG93X25hbWUiOiJibG9nLXN1YnNjcmlwdGlvbiIsImVtYWlsX2RvbWFpbiI6InVjbC5hYy51ayIsInBvc3RfaWQiOjUwODEsInVzZXJfZW1haWwiOiJlbGl6YWJldGguaHVkc29uQHVjbC5hYy51ayIsImRhdGVfc2VudCI6IjIwMjUtMDctMTEiLCJlbWFpbF9uYW1lIjoibmV3LXBvc3QiLCJ0ZW1wbGF0ZSI6Im5ldy1wb3N0IiwiZW1haWxfaWQiOiJkZTgzYWZiNTM5M2YxMTJmNjZlNjEzMDYyZGNmY2NmMSIsImxpbmtfZGVzYyI6InBvc3QtdXJsIiwiYW5jaG9yX3RleHQiOiJFdmFsdWF0aW9uIG9mIEluaXRpYWwgVGVhY2hlciBFZHVjYXRpb24gUG9saWN5IGluIFdhbGVzOiBOZXcgUmVzZWFyY2hcdTAwYTBMYXVuY2hlZCIsIl9kciI6bnVsbCwiX2RsIjoiXC93cGNvbVwvdjJcL3NpdGVzXC8xMTAyMzIwODFcL2pldHBhY2stc3luYy1hY3Rpb25zP3N5bmM9MSZjb2RlYz1kZWZsYXRlLWpzb24tYXJyYXkmdGltZXN0YW1wPTE3NTIyNDIwOTguMTQzOSZxdWV1ZT1zeW5jJmNkPTAuMDAyMiZwZD0wLjAwMTYmcXVldWVfc2l6ZT0zJmJ1ZmZlcl9pZD02ODcxMTdiMjIyNDZhOC4zNzE3OTU2MyZzeW5jX2Zsb3dfdHlwZT1kZWRpY2F0ZWQmc3RvcmFnZV90eXBlPWN1c3RvbSZ0aW1lb3V0PTIwJmhvbWU9aHR0cHMlM0ElMkYlMkZlZHVjYXRpb253YWxlcy5ibG9nLmdvdi53YWxlcyZzaXRldXJsPWh0dHBzJTNBJTJGJTJGZWR1Y2F0aW9ud2FsZXMuYmxvZy5nb3Yud2FsZXMmaWRjPTEiLCJfdXQiOiJ3cGNvbTp1c2VyX2lkIiwiX3VsIjoibXlzdGVyaW91c2x5N2IwNWEzMWFkZSIsIl9lbiI6IndwY29tX2VtYWlsX2NsaWNrIiwiX3RzIjoxNzUyMjQyMTk0NDI1LCJicm93c2VyX3R5cGUiOiJwaHAtYWdlbnQiLCJfYXVhIjoid3Bjb20tdHJhY2tzLWNsaWVudC12MC4zIiwiYmxvZ190eiI6IjAiLCJ1c2VyX2xhbmciOiJlbiJ9&_z=z
2dafeb0c-e12f-4047-a859-e8b4c5e7252d,83,18 July 2025,Research – Practice – Policy,nan,OECD webinar - Ask an Expert: How does including children transform research and policy making?,"29 July 3-4pm The latest ""Ask an Expert"" webinar; the OECD are looking at how child participation has evolved, with examples from OECD countries and beyond.",https://meetoecd1.zoom.us/webinar/register/WN_HXqOqJMVRa21YTJdy2-38A
cef4765c-9422-474a-b049-3a5b47d98eeb,83,18 July 2025,Research – Practice – Policy,nan,"British Academy, Campaign for Science and Engineering - Mapping the economic returns of R&D in the UK","The report takes a systems approach to capture and measure the non-linear and interconnected processes underpinning innovation. They outline a framework for assessing how research, commercialisation and adoption interconnect and influence each other to create feedback loops. It is less easy to see how this maps onto the social sciences and SHAPE disciplines.",https://www.sciencecampaign.org.uk/analysis-and-publications/detail/mapping-the-economic-returns-of-rd-in-the-uk
2902b76b-d172-4daf-afe7-08400308b86c,83,18 July 2025,Research – Practice – Policy,nan,Transforming Evidence blog - P is for Policymaker,The term 'policymaker' is subject to sustained over- and misuse. Ben Hepworth argues that we should differentiate people by the work they are doing.,https://transforming-evidence.org/blog/p-is-for-policymaker
94eb5d77-aeef-43cd-9f14-ac32ef4f11df,83,18 July 2025,What matters in education?,nan,EPI annual report 2025,"England is facing a looming inequality crisis in early education. The report shows that disadvantaged five-year-olds are falling further behind their peers—and for children with SEND, the learning gap has widened to over 20 months, the widest gap on record.",https://epi.org.uk/annual-report-2025
664b4057-262f-4326-9282-ba9c495b10a9,83,18 July 2025,What matters in education?,nan,The Conversation - England's family hubs plan aims to build on Sure Start's success – but may struggle to overcome today's child poverty levels,"Sally Pearse, Sheffield Hallam University",https://theconversation.com/englands-family-hubs-plan-aims-to-build-on-sure-starts-success-but-may-struggle-to-overcome-todays-child-poverty-levels-260630
2f75a609-758f-47a6-b80e-3472d3fe8434,83,18 July 2025,What matters in education?,nan,NFER - Do free schools increase opportunities and reduce disparities in economic and social outcomes?,"Will Cook (Manchester Met), Andrew Smith, Jenna Julius, Juan Manuel del Pozo Segura, Robert Wishart (NFER). This research evaluates the impact of secondary free schools on pupil outcomes, including for those living in the most deprived areas.",https://www.nfer.ac.uk/publications/do-free-schools-increase-opportunities-and-reduce-disparities-in-economic-and-social-outcomes
0e8ced38-7a1a-4bd4-b15b-ffc039c3f08a,83,18 July 2025,Updates from Steph Ainsworth,nan,"BERA Blog collection - ' Should I stay or should I go? International perspectives on workload intensification and teacher wellbeing ',",nan,https://www.bera.ac.uk/blog-special-issues/should-i-stay-or-should-i-go-international-perspectives-on-workload-intensification-and-teacher-wellbeing
500d93d8-d41c-490e-93e2-e188ec138c15,83,18 July 2025,Updates from Steph Ainsworth,nan,Includes a post from Steph Ainsworth's team – 'Managing complex pupil needs: A key factor influencing teacher resilience',nan,https://www.bera.ac.uk/blog/managing-complex-pupil-needs-a-key-factor-influencing-teacher-resilience
73faee6e-e245-4213-843b-15ccc2aae54c,83,18 July 2025,"You have indicated that you are happy to receive news and updates from the ESRC Education Research Programme. To unsubscribe, please email Elizabeth.hudson@ucl.ac.uk with the word UNSUBSCRIBE in the title of the email.",nan,Do you find this newsletter useful? Are you happy with its frequency? Which section do you find most useful? Any pressing topics we haven't covered? Any good sources of information you think we're missing? How could we improve? We advocate for listening to different stakeholders and so we want your views too!,Answer these short questions,https://forms.office.com/e/pTypS1MAqH
bd18da73-7f98-4c7b-a039-66fe82a622af,84,19 September 2025,Updates from the Programme,nan,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"8 October 5.30pm – 7pm The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England; and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen & Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and Doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education)",https://www.ucl.ac.uk/education-research-programme/events/2025/oct/addressing-key-issues-teacher-recruitment-and-retention-findings-two-erp-projects
2122d6d5-8d08-49bf-8e10-f92b39b6bef1,84,19 September 2025,Updates from the ERP projects,nan,TES - Fixing teacher recruitment and retention - lessons from other countries,"A comment piece on how research in Australia, Sweden, the US and the UK is trying to tackle teacher shortages mentions Rob Klassen's and Toby Greany 's research",https://www.tes.com/magazine/analysis/secondary/improving-teacher-recruitment-and-retention-research-on-what-works
8978b1b2-eda3-48c1-a91c-3c0399a44e36,84,19 September 2025,Updates from the ERP projects,nan,Sustainable School Leadership UK Survey Report 2025,"A UK-wide survey of senior school leaders and heads, conducted by the Sustainable School Leadership project, highlights the pressures on headteachers, with many saying they feel burned out ""often"", and the urgent need to identify more sustainable strategies for leadership.",https://www.nottingham.ac.uk/news/survey-finds-senior-school-leaders-experience-burnout
b34f66b8-be5c-42b5-92f5-94f9a5784a3b,84,19 September 2025,Updates from the ERP projects,nan,TES - Why cyberattacks on Scottish schools make digital skills crucial,"Digital threats seem to be everywhere – yet the digital part of children's identities cannot be removed when they step inside a school, says Professor David Lundie. Please scroll to the end of the email for a list of peer reviewed articles and papers from ERP projects.",https://www.tes.com/magazine/analysis/general/why-cyberattacks-scottish-schools-make-digital-skills-crucial
129f5ae7-ae41-449e-9360-2c99602bc922,84,19 September 2025,"Teacher recruitment, retention & development",nan,SchoolsWeek - Chartered College plans to appoint 'professors of teaching',"From 2027, in a bid to help ""raise the status and prestige"" of the profession. Three-year posts, five at a time.",https://schoolsweek.co.uk/chartered-college-plans-to-appoint-professors-of-teaching
85159a7d-6639-4106-ac4c-fdded045d438,84,19 September 2025,"Teacher recruitment, retention & development",nan,ResearchGate - Who Aspires to Become a Teacher? Findings from a Cohort Study Tracking Young People from Age 10/11 to Age 21/22,"Emily MacLeod, McGill University; Louise Archer, KCL; Jennifer DeWitt, UCL IOE",https://www.researchgate.net/publication/394838417_Who_Aspires_to_Become_a_Teacher_Findings_from_a_Cohort_Study_Tracking_Young_People_from_Age_1011_to_Age_2122
7a235902-5e95-4cdd-a8ce-6bd763433241,84,19 September 2025,"Teacher recruitment, retention & development",nan,BERJ - Supporting or stifling? Experiences of beginning teachers working within the Early Career Framework,"Lorna Smith, Nicola Warren-Lee, Lucy Wenham",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70007?campaign=wolearlyview
4163051e-3e81-42e0-95e0-e79a25a3ad40,84,19 September 2025,"Teacher recruitment, retention & development",nan,Nuffield event - Data-driven teacher development,"25 September, 4-5pm (Online) The latest from the Nuffield Foundation-funded Teaching Improvement through Data and Evaluation (TIDE) project, which uses anonymised teacher and pupil data to identify the characteristics and practices of effective teaching in England. Speakers include Dr Raj Chande, NIoT; John Jerrim, UCL; Becky Allen Teacher Tapp & University of Brighton; Bronte Mckeown, NIoT. Register now",https://zoom.us/webinar/register/WN_G8lNjQPNRb-7eH2e6j0fYA
136858de-8e48-4aac-95cf-a8fb8c005a3b,84,19 September 2025,EdTech,nan,The Guardian - Sweden to implement nationwide mobile phone ban in schools,From autumn 2026 all schools and after-school clubs must collect and hold students' phones until the end of the day.,https://www.theguardian.com/world/2025/sep/16/sweden-nationwide-mobile-phone-ban-schools
cc0bf808-2dca-423f-9b22-765362165162,84,19 September 2025,EdTech,nan,Digital Poverty Alliance - Low-income pupils offline for weeks over summer hols,"57% of low-income families say their child struggles to access devices or reliable internet outside school for homework or learning, a problem that intensified over the holidays (study of 2,000 parents and 600 teachers).",https://www.digit.fyi/report-low-income-pupils-offline-for-weeks-over-summer-hols
a2b4c32e-25bc-411c-9663-a6b81cf0fa48,84,19 September 2025,Political environment and key organisations,nan,Improving the way Ofsted inspects education: report on the responses to the consultation,Ofsted reports on the outcomes from the Big Listen consultation and the next steps for inspection.,https://www.gov.uk/government/consultations/improving-the-way-ofsted-inspects-education/outcome/improving-the-way-ofsted-inspects-education-report-on-the-responses-to-the-consultation?mptk=06f1f106d64c1e769d8fbe7ac5144756dd571a30f64dc8bff154328ea3a182f18e8f4f79681495b9b09d47bd9126d825_1d27cc6096dfa843549d95ea7c84f187
26f478d6-6c59-44c0-bc81-40eed4a8a69b,84,19 September 2025,Political environment and key organisations,nan,DfE - National pupil projections,The secondary school population is projected to start declining slowly from 26/27.,https://explore-education-statistics.service.gov.uk/find-statistics/national-pupil-projections/2025
69ef39e1-c728-4ca5-a281-37fb93176a68,84,19 September 2025,Political environment and key organisations,nan,INQUIRY: Commons Education Committee - Early Years: Improving support for children and parents,"Opportunity to give evidence on workforce sustainability, access and affordability for parents, and quality of provision and outcomes for young children. Deadline: 10 October 2025.",https://committees.parliament.uk/work/9309/early-years-improving-support-for-children-and-parents?mptk=e2fb41929f328d0083988b2e08193cd24823b6a6fd0ad6607285ac23d4b0f9fe5d7eb644413ee4a811618654c01ce17e_beb58339ca426d336ea36224f7d414b3
027ce762-9a38-4390-8284-55b562c41803,84,19 September 2025,Political environment and key organisations,nan,ASCL report - A roadmap for a sustainable education system,"What should schools and colleges be responsible for, how should they be resourced to deliver those responsibilities, and how can we attract the best people to work in them?",https://www.ascl.org.uk/ASCL/media/ASCL/Our%20view/Campaigns/A-roadmap-for-a-sustainable-education-system.pdf?mptk=cc72bc5468f9ccff7e87057bb349e448092c263f90081b0e9a36e0ec965baa9cbd6dbfd7ba169881809d4150342f9215_5f8065dcecb4043c6c4fe907de614a1e
084e04c5-d1ad-42e4-bd38-d4ee238857d6,84,19 September 2025,Four Nations,nan,Belfast Telegraph - EA pilot scheme to speed up recruitment of SEN classroom assistants,"The Education Authority has launched a recruitment drive for classroom assistants aimed at helping schools fill vacancies more quickly to ensure children ""get the right support from the right people"".",https://www.belfasttelegraph.co.uk/news/education/ea-pilot-scheme-to-speed-up-recruitment-of-sen-classroom-assistants/a808231279.html
96b00599-afaa-48da-97f6-9d32296ef244,84,19 September 2025,Four Nations,nan,Welsh Government - Chief Executive of new Professional Learning body appointed,"Dr Gwenllian Lansdown Davies, currently the Chief Executive of Mudiad Meithrin, has been appointed as the Chief Executive of the new professional learning and leadership body for the education sector.",https://www.gov.wales/chief-executive-new-professional-learning-body-appointed
128debe5-4f89-4961-9d11-53e54ce58338,84,19 September 2025,Four Nations,nan,Scottish Government - Easing teaching workload,Work is underway with councils and teaching unions to create a plan to reduce class contact time for teachers.,https://www.gov.scot/news/easing-teaching-workload
6b8553f3-e195-4731-8dd5-fea5270b37f8,84,19 September 2025,Research – Practice – Policy,nan,UCL Policy Lab - This Place Matters: reimagining community cohesion in Britain,nan,https://www.ucl.ac.uk/policy-lab/sites/policy_lab/files/this_place_matters_ucl_citizens_mic_july_2025.pdf
0e874be0-5ad7-4c12-b8d7-272a17705bd0,84,19 September 2025,Research – Practice – Policy,nan,Institute of Economic Development and AtkinsRéalis report - How universities can help drive local and regional economies,This report puts universities at the centre of the debate on how to generate growth in local and regional economies with national impact.,https://www.atkinsrealis.com/~/media/Files/A/atkinsrealis/download-centre/en/report/ied-report-how-universities-can-help-drive-local-and-regional-economies.pdf
e4b00556-72af-4c97-8075-8f5fd2bc8aaa,84,19 September 2025,Research – Practice – Policy,nan,Public Policy Design blog event - Catherine Charbonneau: Policy Design and Counterfactuals,"9 October 2 - 3pm (Online) What are counterfactuals? How can counterfactuals reshape the way we design policy? This event will explore methods that challenge assumptions in theories of change, rethink performance measures or interventions, and reframe program delivery or objectives.",https://www.eventbrite.co.uk/e/catherine-charbonneau-policy-design-and-counterfactuals-tickets-1668620341359?aff=ebemoffollowpublishemail&ref=eemail
6c566566-19c0-4d12-9993-d3402ca8e4ba,84,19 September 2025,Research – Practice – Policy,nan,UPEN event - Hidden Talents: Core Competencies of Knowledge Mobilisers,23 September 12:30 - 2pm (Online) How do you articulate the skills needed to connect academia and public policy? Hear CAPE's key findings from the 'Hidden Talents' report.,https://www.eventbrite.co.uk/e/hidden-talents-core-competencies-of-knowledge-mobilisers-tickets-1556076820659?aff=oddtdtcreator
d0cb5276-e723-47c7-a72b-2ea7e44180ac,84,19 September 2025,What matters in education?,nan,Education Select Committee - Solving the SEND crisis: report calls for culture shift and funding to make mainstream education genuinely inclusive,"SEND must become an intrinsic part of the mainstream education system, rather than an addition to it, the Committee's report says, after its inquiry witnessed examples of good practice in English schools and abroad.",https://committees.parliament.uk/committee/203/education-committee/news/209313/solving-the-send-crisis-report-calls-for-culture-shift-and-funding-to-make-mainstream-education-genuinely-inclusive
f50ef753-b0fa-4888-8052-3246a9d27d34,84,19 September 2025,What matters in education?,nan,IPPR have launched a new Inclusion Taskforce,"Dedicated to fixing England's failing special educational needs and disabilities (SEND) system, it will be chaired by Geoff Barton, former general secretary of the Association of School and College Leaders.",https://www.ippr.org/the-ippr-inclusion-taskforce
d3264f17-b2e0-4e46-8441-c898020d161f,84,19 September 2025,What matters in education?,nan,EPI report - Examining post-pandemic absences in England,The report uses the latest school census data to explore whether absence has declined or continued to rise for some groups. Finds absence gaps are narrowing for disadvantaged pupils but are widening for those with SEND; and increasing amongst the very youngest.,https://epi.org.uk/publications-and-research/examining-post-pandemic-absences-in-england-5
5d81cc98-c020-4c63-84d2-d1f47a399ff7,84,19 September 2025,What matters in education?,nan,Nesta - Where should the new best start family hubs be located to improve outcomes in the early years?,"Lizzie Ingram, Sarah Cattan, Seth Caldwell and Cara Sanquest The report recommends that as part of the national rollout of best start family hubs, the government uses data on access to family hubs, free school meals, inequality, and deprivation at a neighbourhood level to decide on the strategic placement of hubs.",https://www.nesta.org.uk/data-visualisation-and-interactive/where-should-the-new-best-start-family-hubs-be-located-to-improve-outcomes-in-the-early-years
fb9fa421-d976-4173-b35b-e89218c6d618,84,19 September 2025,Peer reviewed articles from the ERP projects,nan,"Gao, Y, (2025). Multilevel analysis of ethnic clustering across local schools: Exploring group dynamics. British Educational Research Journal.",nan,https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70026?campaign=wolearlyview
3e16a25e-6f20-4c53-8f8b-3d5c15c38167,84,19 September 2025,Peer reviewed articles from the ERP projects,nan,"Klassen, R. M., Wang, H., Cutting, J., Thompson-Lee, S., Snell, R. J., See, B. H., & Saiger, M. (2025). Digital innovations in teacher Recruitment: An experimental study. Computers & education, 105450.",nan,https://doi.org/10.1016/j.compedu.2025.105450
6df77afe-1d24-45c0-bba0-8001316f0953,84,19 September 2025,Peer reviewed articles from the ERP projects,nan,"Thompson-Lee, S., See, B.H. & Klassen, R.M. (2025). A systematic review of STEM teacher recruitment and retention interventions. IJ STEM Ed 12(33) .",nan,https://doi.org/10.1186/s40594-025-00550-6
dda91885-6e60-4b64-88b5-6ef0dd433c76,84,19 September 2025,"You have indicated that you are happy to receive news and updates from the ESRC Education Research Programme. To unsubscribe, please email Elizabeth.hudson@ucl.ac.uk with the word UNSUBSCRIBE in the title of the email.",nan,Do you find this newsletter useful? Are you happy with its frequency? Which section do you find most useful? Any pressing topics we haven't covered? Any good sources of information you think we're missing? How could we improve? We advocate for listening to different stakeholders and so we want your views too!,Answer these short questions,https://forms.office.com/e/pTypS1MAqH
e1117506-e2bf-4f11-bffe-d6bfe0217e95,85,26 September 2025,Updates from the Programme,nan,Addressing key issues in teacher recruitment and retention: findings from two ERP projects,"8 October 5.30pm – 7pm (Online) The latest in the What matters in education? panel discussion series considers findings from two ERP projects looking at what can be done to improve the recruitment and retention of ethnic minority teachers in England, and what motivates STEM undergraduates to choose teaching as a career. Speakers Rob Klassen, Rebecca Snell (University of Oxford) and Stephen Gorard (Durham University) will discuss their findings with Paddy Dempsey (Teach First), Ingrid Abrahams (Executive Headteacher and doctoral student at Birmingham University), and Becky Taylor (UCL Institute of Education)",https://www.ucl.ac.uk/education-research-programme/events/2025/oct/addressing-key-issues-teacher-recruitment-and-retention-findings-two-erp-projects
6565f90b-d3b0-408b-b09f-8222b456ac6a,85,26 September 2025,"Teacher recruitment, retention & development",nan,BERJ article - Retention among newly qualified second-year teachers: The reception–integration model,"Rinat Arviv Elyashiv, Ainat Guberman, Gal Ben-Yehudah Drawing on organisational socialisation theory, the study seeks to explore the mechanisms that foster retention among second-year teachers.",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70030?campaign=wolearlyview
48e2f9cb-7c7b-49b3-aa39-77d46d576f11,85,26 September 2025,"Teacher recruitment, retention & development",nan,DoE NI - announces bursaries to tackle teacher shortages at post-primary,"Education Minister Paul Givan has announced a new Initial Teacher Education (ITE) Bursary Scheme, aimed at tackling teacher shortages in critical post-primary subjects across Northern Ireland.",https://www.education-ni.gov.uk/news/givan-announces-bursaries-tackle-teacher-shortages-post-primary
b74ef0bf-0438-4d4d-a48d-906a4b22255b,85,26 September 2025,EdTech,nan,Becky Allen's Substack - Can AI Help With Formative Assessment?,"Becky Allen discusses local knowledge graphs, Pedagogical Content Knowledge (PCK), and fast misconception spotting with AI.",https://profbeckyallen.substack.com/p/can-ai-help-with-formative-assessment
252e30b0-1e6d-4801-a160-8ee14dac0958,85,26 September 2025,EdTech,nan,LSE event - World Children's Day: digital futures for children – children's rights under pressure in the digital environment,"Panel discussion of new in-depth research findings by the Digital Futures for Children centre, which tracked the recognition, uptake, and implementation of children's rights in an increasingly connected world. Drawing from UN treaty monitoring, national policies, regional frameworks, and civil society advocacy, the panel will consider how international law influences policy and practice, recognising progress, obstacles, and pathways for change. 20 November 6pm – 8pm (Online and in-person) You can see the full list of research projects the LSE 'Digital Futures for Children', centre is working on here .",https://www.lse.ac.uk/events/digital-futures-for-children
a0714830-daba-478a-9f39-d4384c89e3c7,85,26 September 2025,Political environment and key organisations,nan,The Confederation of School Trusts,Publishes its National Survey of Trust leaders and highlights their priorities for the coming year 2025/26.,https://cstuk.org.uk/resources/national-school-trust-report-2025?mptk=1d67b91530db8105732889def0e63e55d1f67375c97b09a4f378871cc3ad746cc4865ea2771ce0101626fd2818bc25ee_883691d47a0701f6af7f3ff91ff02111
c7bc0e41-3e5d-4d81-93b2-cabe668029db,85,26 September 2025,Political environment and key organisations,nan,UCL publication - A Mission-Oriented Approach to School Meals,"Authors Mariana Mazzucato and Sarah Doyle argue that school meals should be viewed as an investment, not a cost. The report details the Scottish government's approach to FSM as one of their case studies.",https://www.ucl.ac.uk/bartlett/publications/2025/sep/mission-oriented-approach-school-meals
77b98623-5bad-47bb-a566-eb42d607b9cc,85,26 September 2025,Political environment and key organisations,nan,DfE - Language programmes evaluation: interim report,Interim findings from an evaluation of the delivery of 4 programmes that support language provision in schools in England.,https://www.gov.uk/government/publications/language-programmes-evaluation-interim-report
4ff48649-530b-4fdd-8a0e-7547590e5084,85,26 September 2025,Four Nations,nan,"Scottish Government - Eradicating child poverty ""a truly national mission""","First Minister John Swinney has described his priority of eradicating child poverty in Scotland as ""a truly national mission"" and our ""moral imperative""",https://www.gov.scot/news/eradicating-child-poverty-a-truly-national-mission
e11c8a3a-e7d8-4156-a101-53eef05e2c14,85,26 September 2025,Four Nations,nan,DoE NI - Consultation on The Future of CCEA Qualifications,"The DfE NI is seeking views on proposals on the future of CCEA GCSEs, AS levels and A Levels with a focus on reducing the burden of assessment and enhancing the depth of student learning. Deadline: 13 November 2025",https://www.education-ni.gov.uk/consultations/consultation-future-ccea-qualifications
29a9dd43-5be0-4d36-8337-0988fd47702c,85,26 September 2025,Research – Practice – Policy,nan,LPIPs - Placecast Podcast –Connecting Knowledge to Impact in the North East,"In this episode of the Placecast podcast, Nicola Headlam speaks with Liz Shutt, Programme Director at Insights North East (INE), about the evolving landscape of place-based policy innovation and the role of universities in shaping more responsive, inclusive, and impactful policymaking.",https://blog.bham.ac.uk/lpip/2025/09/04/placecast-podcast-episode-six-connecting-knowledge-to-impact-in-the-north-east
82f0564f-b59e-46fa-acc9-8d09c131ce28,85,26 September 2025,What matters in education?,nan,SchoolsWeek - Schools white paper will set 'expectations' on parent engagement',"The expectations will cover how schools will ""deliver a universal offer for all parents"", Phillipson said. ""Things like how and when they'll be in touch, how and when they'll share data, support with home learning, involvement in school life.",https://schoolsweek.co.uk/schools-white-paper-will-set-expectations-on-parent-engagement
29834f97-7e1f-4173-9564-12cc8eaad20b,85,26 September 2025,What matters in education?,nan,"EPI analysis - So Long, London – An analysis of London primary pupil movements","The Education Policy Institute (EPI) publishes new analysis examining national and regional primary school enrolment trends over the past five years, highlighting steep declines in the primary pupil population in London.",https://epi.org.uk/publications-and-research/so-long-london-an-analysis-of-london-primary-pupil-movements
11f50bae-a7d1-42a1-8fc2-cc75f528d9e3,85,26 September 2025,What matters in education?,nan,iNews - 'There isn't enough money': Why ministers' SEND reforms are heading for failure,Council official overseeing the local strategy that inspired Bridget Phillipson's plans says 'enormous' extra investment is needed for a successful national rollout,https://inews.co.uk/news/education/money-ministers-send-reforms-failure-3936874?srsltid=AfmBOoqowk13dPuS7hEZCl3e5gOfpNe1cxofDGkZspAGRa8SjtCl_q4t
a8c522af-d55f-43a5-a907-e21d12923e90,85,26 September 2025,What matters in education?,nan,BERJ article- Food banks in schools in England,"William Baker, George Leckie, Cathryn Knight The article highlights the need for debate about the extent of child food insecurity in England and the development of effective policymaking with regard to food aid in schools.",https://bera-journals.onlinelibrary.wiley.com/doi/full/10.1002/berj.70024?campaign=wolearlyview
dcc66f70-c6ba-4e5a-b365-ba89e6a1543c,85,26 September 2025,EdTech,nan,"You can see the full list of research projects the LSE 'Digital Futures for Children', centre is working on here .",nan,https://www.digital-futures-for-children.net/our-work/projects
